timestamp,takim_numarasi,iha_enlem,iha_boylam,iha_irtifa,iha_dikilme,iha_yonelme,iha_yatis,zaman_farki
14:11:11,22,41.5131073,36.1192169,0.008,1.16020548,75.26153,1.38910162,1542.0
14:11:12,22,41.5131073,36.1192169,0.001,1.167229,75.23922,1.33162963,1051.0
14:11:13,22,41.5131073,36.1192169,-0.004,1.17708826,75.2284546,1.33971572,982.0
14:11:14,22,41.5131073,36.1192169,0.034,1.167673,75.23701,1.35796726,1024.0
14:11:15,22,41.5131073,36.1192169,0.034,1.167673,75.23701,1.35796726,1947.0
14:11:16,22,41.5131073,36.1192169,0.044,1.16789377,75.25972,1.33729517,1874.0
14:11:17,22,41.5131073,36.1192169,0.076,1.15780687,75.2451,1.30883825,1805.0
14:11:18,22,41.5131073,36.1192169,0.069,1.17484367,75.1983,1.21463406,1370.0
14:11:19,22,41.5131073,36.1192169,0.063,1.17602181,75.26624,1.3909049,1300.0
14:11:20,22,41.5131073,36.1192169,0.063,1.17602181,75.26624,1.3909049,2233.0
14:11:21,22,41.5131073,36.1192169,0.004,1.16699982,75.1847,1.12664473,1633.0
14:11:22,22,41.5131073,36.1192169,-0.005,1.156756,75.2445,1.23670876,1668.0
14:11:23,22,41.5131073,36.1192169,-0.016,1.12633884,75.29155,1.35140133,1107.0
14:11:24,22,41.5131073,36.1192169,-0.03,1.1546427,75.25014,1.2491554,1026.0
14:11:25,22,41.5131073,36.1192169,-0.061,1.14502156,75.31359,1.35549128,525.0
14:11:26,22,41.5131073,36.1192169,-0.061,1.14502156,75.31359,1.35549128,1451.0
14:11:27,22,41.5131073,36.1192169,0.012,1.13716447,75.06134,1.03081894,1487.0
14:11:28,22,41.5131073,36.1192169,0.03,1.13488388,75.2057343,1.256072,1433.0
14:11:29,22,41.5131073,36.1192169,0.015,1.13088477,75.23909,1.38566279,852.0
14:11:30,22,41.5131073,36.1192169,-0.01,1.14541256,75.21096,1.362911,1084.0
14:11:31,22,41.5131073,36.1192169,-0.01,1.14541256,75.21096,1.362911,1936.0
14:11:32,22,41.5131073,36.1192245,-0.009,1.68199635,74.14045,0.9432722,1573.0
14:11:33,22,41.51313,36.1193161,0.388,3.21256375,60.38185,-1.606415,1505.0
14:11:34,22,41.5132027,36.1195564,6.922,14.05557,57.2535172,-0.241036654,1435.0
14:11:35,22,41.5132561,36.1196976,14.59,19.26525,58.0299072,16.503067,867.0
14:11:36,22,41.51329,36.11984,22.324,19.1641655,62.27997,18.6409931,1294.0
14:11:37,22,41.51329,36.11984,22.324,19.1641655,62.27997,18.6409931,2318.0
14:11:38,22,41.5133133,36.11999,29.218,16.68318,66.78937,17.2250824,1739.0
14:11:38,22,41.5133324,36.120163,35.031,11.2572479,75.83344,35.1373253,1657.0
14:11:39,22,41.5132942,36.1204834,42.789,12.1326456,98.45486,46.5910034,1082.0
14:11:40,22,41.51318,36.1206932,48.836,12.1906843,127.127945,50.04286,1102.0
14:11:41,22,41.51318,36.1206932,48.836,12.1906843,127.127945,50.04286,2020.0
14:11:42,22,41.5128975,36.1208763,59.273,10.6052561,153.904755,48.2637634,1465.0
14:11:43,22,41.51268,36.1208878,67.087,14.0921965,175.078583,34.5193748,1401.0
14:11:44,22,41.5123634,36.1208153,79.01,9.642233,-171.453781,14.727025,1329.0
14:11:45,22,41.51216,36.1207581,85.611,5.51695967,-167.391449,-2.1006124,858.0
14:11:46,22,41.5119553,36.1207123,90.089,2.64367819,-173.401489,-8.333284,984.0
14:11:47,22,41.51164,36.12068,95.514,1.38593066,-179.791458,-7.37715244,613.0
14:11:54,22,41.510498,36.12077,114.337,-0.01761143,-164.673843,43.52257,702.0
14:11:55,22,41.5103226,36.12064,117.053,2.66940832,-135.0016,38.6375542,825.0
14:12:2,22,41.50993,36.1193962,132.239,5.21582842,-91.25452,0.293045759,1807.0
14:12:3,22,41.5098724,36.118988,137.303,7.94150257,-96.31089,-2.96789,1333.0
14:12:8,22,41.5094337,36.1182442,151.676,15.3026562,-179.1161,-15.420351,992.0
14:12:9,22,41.5094337,36.1182442,151.676,15.3026562,-179.1161,-15.420351,1705.0
14:12:10,22,41.50929,36.11824,156.223,16.9613037,167.563843,-0.270005137,1742.0
14:12:11,22,41.5090752,36.11825,163.303,16.3519688,165.490784,-11.5979519,1264.0
14:12:12,22,41.508934,36.11829,168.223,15.6344376,151.476,-9.594362,1186.0
14:12:12,22,41.50875,36.11838,174.733,11.0314875,145.187027,-1.58705866,621.0
14:12:13,22,41.50875,36.11838,174.733,11.0314875,145.187027,-1.58705866,1647.0
14:12:19,22,41.5084152,36.11901,178.72,1.90624607,94.9953,3.590527,1622.0
14:12:20,22,41.5083961,36.11912,178.802,1.89866579,96.57237,2.62536144,1552.0
14:12:21,22,41.5083733,36.11929,178.954,2.4503777,91.2497253,-12.6892633,1501.0
14:12:22,22,41.50838,36.1193962,178.835,2.64041448,76.48703,-10.0766077,949.0
14:12:23,22,41.50838,36.1193962,178.835,2.64041448,76.48703,-10.0766077,1867.0
14:12:24,22,41.5084076,36.1194954,178.87,3.11773324,63.9856758,-5.516249,1895.0
