timestamp,takim_numarasi,iha_enlem,iha_boylam,iha_irtifa,iha_dikilme,iha_yonelme,iha_yatis,zaman_farki
11:40:42,11,41.51311,36.1192665,-0.407,-0.6612719,48.0,1.544228,742.0
11:40:43,11,41.5131073,36.1192665,-0.428,-0.687044442,48.0,1.6542381,745.0
11:40:45,11,41.5131073,36.1192665,-0.458,-0.7071334,47.0,1.40552,1093.0
11:40:47,11,41.5131073,36.1192665,-0.496,-0.7042718,48.0,1.64258909,1142.0
11:40:50,11,41.5131073,36.1192665,-0.576,-0.703580856,47.0,1.206686,411.0
11:40:51,11,41.5131073,36.1192665,-0.577,-0.708508551,48.0,1.91002977,841.0
11:40:53,11,41.51311,36.1192665,-0.625,-0.7573871,47.0,1.03682578,669.0
11:40:55,11,41.51311,36.1192665,-0.637,-0.6960754,47.0,1.4477433,1385.0
11:40:56,11,41.51311,36.1192627,-0.627,-0.6865029,48.0,2.385546,1390.0
11:40:57,11,41.51311,36.1192627,-0.622,-0.6575177,47.0,1.48444724,1371.0
11:40:58,11,41.51311,36.1192627,-0.595,-0.6274249,47.0,0.912133455,1368.0
11:40:59,11,41.51311,36.1192627,-0.557,-0.5854303,47.0,1.399736,1369.0
11:41:0,11,41.51311,36.1192627,-0.539,-0.6274235,47.0,1.35069489,461.0
11:41:1,11,41.51311,36.1192627,-0.518,-0.643924534,47.0,1.33689368,654.0
11:42:25,11,41.5121841,36.12056,50.162,3.0944016,182.0,-1.980909,1076.0
11:42:26,11,41.51198,36.1205063,52.318,-0.6592238,180.0,-1.54934847,1038.0
11:42:27,11,41.51178,36.12046,53.342,-1.897663,179.0,-2.3841517,1017.0
11:42:27,11,41.51159,36.12042,53.441,-3.54423356,178.0,0.487892747,956.0
11:42:28,11,41.5114,36.1203728,53.468,-2.497345,180.0,25.4058437,889.0
11:42:29,11,41.5112228,36.1202736,52.082,-2.718388,202.0,45.3583832,867.0
11:42:30,11,41.5110855,36.12007,50.722,-1.328509,233.0,44.76286,861.0
11:42:32,11,41.5110168,36.1196976,50.322,0.176819667,293.0,38.1659,1017.0
11:42:33,11,41.5110626,36.1194839,50.366,-0.8930451,310.0,26.2267361,954.0
11:42:33,11,41.5111427,36.1193161,50.712,-0.471557021,320.0,16.47446,921.0
11:42:34,11,41.5112419,36.1191673,50.607,-2.01959872,331.0,9.1754055,878.0
11:42:35,11,41.5113144,36.119072,50.556,-2.23022413,334.0,0.7055351,810.0
11:42:36,11,41.51138,36.11898,50.803,-2.44547224,335.0,-4.912345,750.0
11:42:37,11,41.5114479,36.11888,50.923,-3.23506975,333.0,-8.066123,820.0
11:42:38,11,41.5115623,36.1186829,50.866,-0.204095766,326.0,39.5378723,760.0
11:42:39,11,41.511673,36.1185837,49.531,-2.814138,346.0,32.7090263,696.0
11:42:40,11,41.5117531,36.11857,48.982,-2.46091557,7.0,26.7524242,742.0
11:42:41,11,41.51186,36.1185951,49.038,-1.55268025,24.0,17.090065,721.0
11:42:42,11,41.5119362,36.1186447,49.861,-1.19513369,26.0,7.023909,667.0
11:42:43,11,41.5120163,36.1187019,50.418,-2.05002332,33.0,3.82727432,602.0
11:42:44,11,41.512085,36.11876,51.126,-2.99477744,34.0,0.217627421,504.0
11:42:46,11,41.5122375,36.1188736,51.728,-4.885484,30.0,0.222700819,1482.0
11:42:48,11,41.512413,36.1189766,52.266,-5.31126165,27.0,-4.579744,1048.0
11:42:49,11,41.5124855,36.1190071,52.656,-5.873014,19.0,-4.48128653,1002.0
11:42:49,11,41.512558,36.11903,53.007,-6.18395948,25.0,-0.492194325,855.0
11:42:50,11,41.5126343,36.1190529,53.028,-5.471534,21.0,-1.83712542,939.0
11:42:51,11,41.512722,36.11908,52.687,-4.234617,21.0,29.1699924,900.0
11:42:53,11,41.5128136,36.1191673,51.249,-5.23583,37.0,27.6203365,1012.0
11:42:54,11,41.51285,36.119278,50.348,-4.17358,52.0,25.24623,983.0
11:42:54,11,41.5128632,36.1193924,49.698,-4.455733,67.0,20.2670536,957.0
11:42:56,11,41.51285,36.1195068,49.681,-3.575069,76.0,16.2907314,1033.0
11:42:57,11,41.5128174,36.11967,49.746,-4.77595949,81.0,7.668031,1074.0
11:42:58,11,41.5127373,36.119957,50.412,-4.32754469,86.0,-0.8007211,180.0
11:42:59,11,41.51269,36.12011,50.971,-5.019225,86.0,-1.18309832,1159.0
11:43:0,11,41.5126534,36.12025,51.086,-7.5005517,90.0,-3.68187833,1127.0
11:43:1,11,41.5126228,36.120388,52.305,-6.674814,90.0,-2.80903983,1057.0
11:43:2,11,41.5125923,36.12052,52.943,-7.24241829,82.0,-2.37343812,988.0
11:43:2,11,41.512558,36.1206741,53.037,-5.938763,87.0,38.77661,921.0
11:43:3,11,41.5124779,36.1208267,51.345,-7.26580667,112.0,41.1651344,860.0
11:43:4,11,41.5123253,36.12095,50.439,-5.35354567,139.0,43.13802,889.0
11:43:5,11,41.51216,36.12099,49.795,-3.364785,155.0,39.6820641,823.0
11:43:6,11,41.5119438,36.12096,49.102,-2.403236,183.0,29.0368,764.0
11:43:7,11,41.5117722,36.12088,49.509,-2.45798445,191.0,14.5151968,697.0
11:43:8,11,41.5115356,36.1207352,49.509,-3.52394271,198.0,2.15263367,634.0
11:43:9,11,41.51142,36.1206627,49.636,-3.25463581,200.0,21.5909443,560.0
11:43:10,11,41.5112076,36.12049,48.258,-3.49193263,216.0,44.78796,668.0
11:43:11,11,41.5110931,36.1202965,46.937,-0.8901223,243.0,44.8446922,638.0
11:43:12,11,41.5110435,36.12007,46.147,-0.05516509,269.0,44.863903,606.0
11:43:13,11,41.51106,36.1198654,45.959,-0.358510017,294.0,38.12741,521.0
11:43:14,11,41.5111351,36.119648,47.024,-1.21342111,315.0,18.630455,681.0
11:43:17,11,41.51139,36.119194,50.277,-2.99122739,320.0,-4.59510565,1127.0
11:43:18,11,41.5114555,36.1190567,52.526,-2.567157,323.0,-4.335266,970.0
11:43:18,11,41.51153,36.1188736,54.554,-5.700614,319.0,-5.23436737,909.0
11:43:20,11,41.51158,36.1187325,54.744,-7.597082,318.0,22.4460239,1075.0
11:43:21,11,41.5116425,36.11861,53.395,-8.249149,331.0,36.759388,1149.0
11:43:22,11,41.5117226,36.1185379,52.031,-6.002995,349.0,32.5570068,1038.0
