timestamp,takim_numarasi,iha_enlem,iha_boylam,iha_irtifa,iha_dikilme,iha_yonelme,iha_yatis,zaman_farki
14:4:45,11,41.513237,36.1186523,-0.142,-1.11474109,94.0,-0.8114238,524.0
14:4:46,11,41.51324,36.11865,-0.013,-1.01742721,95.0,0.7140976,431.0
14:4:47,11,41.5132561,36.1186371,-0.183,-0.8959902,94.0,0.246686,392.0
14:4:48,11,41.5132675,36.11863,-0.341,-0.834667,94.0,-0.2262061,439.0
14:4:49,11,41.51327,36.11862,-0.345,-0.8450073,94.0,-0.09087354,360.0
14:4:50,11,41.5132675,36.118618,-0.303,-0.8962217,94.0,0.131404623,299.0
14:4:51,11,41.5132561,36.1186142,-0.189,-1.0056982,93.0,0.119202167,141.0
14:4:52,11,41.5132446,36.11861,-0.129,-1.0513705,93.0,0.3923646,109.0
14:4:53,11,41.513237,36.11861,-0.075,-1.07386541,93.0,0.6550046,1093.0
14:4:54,11,41.51323,36.11861,0.092,-1.08911,93.0,0.485462368,1028.0
14:4:55,11,41.51322,36.11861,0.209,-1.09914625,93.0,0.7085715,1049.0
14:4:56,11,41.5132179,36.11861,0.26,-1.04856181,95.0,1.88965762,983.0
14:4:57,11,41.5132141,36.11861,0.318,-1.10071588,94.0,1.24608839,1352.0
14:4:58,11,41.51321,36.1186142,0.397,-1.13614368,94.0,0.199185625,925.0
14:4:59,11,41.5132065,36.1186142,0.465,-1.14476836,93.0,0.0728434846,866.0
14:5:0,11,41.5132027,36.118618,0.457,-1.115062,94.0,0.3775805,801.0
14:5:1,11,41.5132027,36.118618,0.435,-1.07131112,94.0,0.238405377,727.0
14:5:2,11,41.5132027,36.1186256,0.395,-1.1494261,94.0,0.140000686,770.0
14:5:3,11,41.5132027,36.11863,0.404,-1.12230718,94.0,-0.0309083667,726.0
14:5:4,11,41.5132027,36.11863,0.442,-0.9976791,94.0,-0.2356906,672.0
14:5:5,11,41.5132,36.11863,0.404,-0.8675426,94.0,-0.116993628,614.0
14:5:6,11,41.5132,36.11863,0.274,-0.708542645,94.0,-0.128101349,540.0
14:5:7,11,41.513195,36.11863,0.106,-0.683243036,94.0,-0.4749135,513.0
14:5:8,11,41.513195,36.1186256,-0.06,-0.5385241,94.0,-0.360705644,500.0
14:5:9,11,41.513195,36.1186256,-0.259,-0.495888263,94.0,0.351825118,1369.0
14:5:10,11,41.513195,36.11862,-0.404,-0.5013445,94.0,-1.97743344,1307.0
14:5:11,11,41.513195,36.118618,-0.571,-0.5676643,92.0,-1.87456715,551.0
14:5:12,11,41.513195,36.118618,-0.571,-0.5676643,92.0,-1.87456715,1371.0
14:5:13,11,41.5132,36.11862,-0.659,-0.5833337,92.0,-1.90582573,1303.0
14:5:14,11,41.5132,36.11862,-0.698,-0.5327197,94.0,-0.376818329,1243.0
14:5:15,11,41.51319,36.118618,-0.741,-0.6273313,94.0,0.8441085,299.0
14:5:16,11,41.51319,36.118618,-0.741,-0.6273313,94.0,0.8441085,1127.0
14:5:17,11,41.5131836,36.118618,-0.64,-0.707066059,94.0,0.9884278,172.0
14:5:18,11,41.5131836,36.118618,-0.64,-0.707066059,94.0,0.9884278,1009.0
14:5:19,11,41.513176,36.1186142,-0.394,-0.740395069,95.0,0.923690856,41.0
14:5:20,11,41.5131721,36.1186142,-0.266,-0.5356111,93.0,0.329966158,-10.0
14:5:20,11,41.51317,36.11861,0.061,-0.695386469,95.0,1.52550113,-163.0
14:5:21,11,41.5131645,36.11861,0.243,-0.6737061,95.0,1.49956346,-55.0
14:5:22,11,41.5131645,36.1186066,0.223,-0.6725506,95.0,1.15131617,697.0
14:5:23,11,41.5131645,36.1186066,0.176,-0.6767601,95.0,1.105861,733.0
14:5:24,11,41.5131645,36.1186066,0.169,-0.6889565,94.0,0.197328687,660.0
14:5:25,11,41.5131645,36.1186028,0.119,-0.701852262,94.0,0.3889463,588.0
14:5:27,11,41.51316,36.1186028,0.066,-0.7238416,94.0,-0.0560789481,432.0
14:5:28,11,41.51316,36.1186028,0.15,-0.712860644,94.0,0.900860846,365.0
14:5:29,11,41.5131569,36.1186028,0.173,-0.722335458,94.0,0.644859135,308.0
14:5:30,11,41.5131531,36.1186028,0.242,-0.7544758,95.0,1.19629419,553.0
14:5:31,11,41.51315,36.1186028,0.198,-0.760765135,94.0,0.762502551,492.0
14:5:32,11,41.51315,36.1186028,0.131,-0.7425983,94.0,1.1082046,537.0
14:5:33,11,41.5131454,36.1186028,0.103,-0.7241644,94.0,1.14451063,389.0
14:5:34,11,41.5131454,36.1186,0.058,-0.707345545,94.0,0.9025553,436.0
14:5:35,11,41.5131454,36.1186,0.041,-0.7015109,94.0,1.12464643,371.0
14:5:36,11,41.51314,36.1186,0.007,-0.6909676,94.0,0.498132735,303.0
14:5:37,11,41.51314,36.1186,0.003,-0.738751531,94.0,0.6776252,158.0
14:5:38,11,41.51314,36.1186028,0.008,-0.70840764,94.0,1.01779664,1059.0
14:5:39,11,41.5131378,36.1186028,-0.01,-0.7163916,95.0,1.63014519,995.0
14:5:40,11,41.513134,36.1186,-0.073,-0.7470901,95.0,1.62975466,1025.0
14:5:40,11,41.51313,36.1186,-0.118,-0.6738512,95.0,1.5081948,870.0
14:5:41,11,41.5131264,36.1185951,-0.151,-0.689162254,95.0,1.76305854,899.0
14:5:42,11,41.5131264,36.1185951,-0.158,-0.7729597,94.0,1.35006618,824.0
14:5:43,11,41.5131264,36.1185951,-0.188,-0.685364962,94.0,1.30528629,748.0
14:5:44,11,41.51312,36.11859,-0.188,-0.6357022,94.0,1.44419575,781.0
14:5:45,11,41.5131149,36.1185875,-0.183,-0.640161932,94.0,1.14628124,717.0
14:5:46,11,41.51312,36.1185875,-0.24,-0.667751,94.0,0.95822376,648.0
14:5:47,11,41.5131378,36.1185951,-0.341,-0.7386531,94.0,0.168140009,871.0
14:5:48,11,41.51316,36.1186028,-0.315,-0.8566261,94.0,0.06134413,916.0
14:5:49,11,41.51317,36.1186066,-0.23,-0.874697447,95.0,0.3528574,850.0
14:5:50,11,41.5131721,36.1186066,-0.11,-0.8011677,95.0,0.2606282,769.0
14:5:51,11,41.51317,36.1186066,-0.063,4.950723,96.0,1.08211136,809.0
14:5:52,11,41.51317,36.1186066,-0.043,-0.7244227,96.0,1.74177027,750.0
14:5:53,11,41.5131531,36.1186028,-0.041,-0.627349257,96.0,1.66584015,699.0
14:5:54,11,41.51314,36.1185951,0.002,-0.6135947,96.0,2.36268,644.0
14:5:55,11,41.5131264,36.1185875,0.029,-0.591831267,96.0,2.43580413,611.0
14:5:56,11,41.5131264,36.1185875,0.029,-0.591831267,96.0,2.43580413,1452.0
14:5:57,11,41.5130959,36.118576,0.2,-0.44026342,96.0,2.36744928,541.0
14:5:58,11,41.51309,36.118576,0.248,-0.495648742,95.0,2.26083946,483.0
14:5:59,11,41.5130768,36.1185722,0.285,-0.515669048,95.0,2.135283,538.0
14:6:0,11,41.51306,36.1185646,0.286,-0.470783532,95.0,1.79776275,484.0
14:6:1,11,41.5130424,36.118557,0.229,-0.4734726,95.0,1.997824,433.0
14:6:2,11,41.51303,36.1185532,0.121,-0.544972956,96.0,2.62270164,355.0
14:6:3,11,41.51301,36.1185455,0.082,-0.5514462,96.0,2.40265656,190.0
14:6:4,11,41.51299,36.1185341,0.088,-0.505354464,96.0,2.57948637,134.0
14:6:5,11,41.5129738,36.1185265,0.036,-0.438717127,95.0,2.08209085,78.0
14:6:6,11,41.51297,36.1185226,-0.03,-0.533713162,96.0,1.53074145,10.0
14:6:6,11,41.5129738,36.1185265,-0.174,-0.693139136,95.0,0.172253251,-58.0
14:6:7,11,41.5129738,36.1185265,-0.253,-0.746089041,96.0,0.6147336,-78.0
14:6:8,11,41.5129662,36.1185226,-0.322,-0.706205,95.0,0.4459124,-119.0
14:6:9,11,41.5129623,36.118515,-0.38,-0.6987226,95.0,0.501410246,724.0
14:6:10,11,41.5129662,36.118515,-0.493,-0.7599954,96.0,0.16032967,653.0
14:6:11,11,41.5129776,36.1185226,-0.499,-0.928045869,95.0,-0.205276459,599.0
14:6:12,11,41.5129929,36.1185341,-0.587,-1.08275855,96.0,-0.429282367,516.0
14:6:13,11,41.51301,36.1185455,-0.668,-1.21105242,96.0,-0.630033135,542.0
14:6:14,11,41.51302,36.1185532,-0.705,-1.32297146,96.0,-0.97729367,479.0
14:6:15,11,41.5130348,36.11856,-0.788,-1.29669476,96.0,-0.578157365,414.0
14:6:16,11,41.5130424,36.11857,-0.814,-1.20117688,96.0,-0.4914582,363.0
14:6:17,11,41.5130424,36.11857,-0.784,-1.02590239,96.0,0.0042328937,310.0
14:6:18,11,41.5130424,36.1185646,-0.713,-0.841741264,96.0,0.379819363,245.0
14:6:19,11,41.5130463,36.11857,-0.594,-0.774094164,96.0,0.8310112,185.0
14:6:20,11,41.5130463,36.1185722,-0.519,-0.670838833,96.0,1.34697676,120.0
14:6:21,11,41.5130539,36.118576,-0.484,-0.59775424,96.0,1.56245422,159.0
14:6:22,11,41.5130577,36.118576,-0.46,-0.5702338,96.0,0.8438093,7.0
14:6:22,11,41.5130577,36.11858,-0.401,-0.5212823,96.0,1.51905513,-132.0
14:6:23,11,41.51306,36.11858,-0.313,-0.4895225,96.0,1.56069648,-140.0
14:6:24,11,41.5130653,36.1185837,-0.268,-0.493616372,96.0,1.99322939,714.0
14:6:25,11,41.513073,36.1185875,-0.207,-0.4881043,96.0,1.56229138,738.0
14:6:26,11,41.5130768,36.11859,-0.166,-0.439978838,95.0,1.79013526,674.0
14:6:27,11,41.5130844,36.1185951,-0.11,-0.424443275,95.0,1.607942,609.0
14:6:28,11,41.51309,36.1186,-0.073,-0.4312061,96.0,1.83169854,665.0
14:6:29,11,41.5130959,36.1186028,-0.027,-0.418956667,95.0,1.3647933,603.0
14:6:30,11,41.5130959,36.1186028,-0.045,-0.4342952,95.0,1.79948139,527.0
14:6:31,11,41.5131035,36.1186066,-0.108,-0.452365339,96.0,1.75648236,566.0
14:6:32,11,41.5131035,36.1186142,-0.126,-0.5612203,95.0,1.45529938,494.0
14:6:33,11,41.51311,36.11862,-0.059,-0.558214545,95.0,1.177116,425.0
14:6:34,11,41.5131149,36.1186256,-0.004,-0.529302061,95.0,0.930258751,358.0
14:6:35,11,41.5131226,36.1186256,0.014,-0.501378953,95.0,1.42574036,382.0
14:6:36,11,41.5131264,36.11863,0.031,-0.4772236,95.0,1.08458173,309.0
14:6:37,11,41.5131264,36.11863,0.027,-0.458018869,95.0,1.40516424,635.0
14:6:38,11,41.51313,36.1186333,0.0,-0.4626618,95.0,1.334026,486.0
14:6:39,11,41.513134,36.1186333,-0.034,-0.4389722,95.0,1.56692529,481.0
14:6:40,11,41.513134,36.1186333,-0.034,-0.437630057,95.0,1.35867512,1446.0
14:6:41,11,41.5131378,36.1186333,-0.047,-0.4344136,95.0,1.30544066,1381.0
14:6:42,11,41.5131378,36.1186333,-0.054,-0.4501095,95.0,1.57871616,1359.0
14:6:43,11,41.5131378,36.1186333,-0.041,-0.4634445,95.0,0.8519666,1301.0
14:6:44,11,41.5131378,36.1186333,-0.04,-0.487576365,95.0,1.01499462,1280.0
14:6:45,11,41.5131378,36.1186333,-0.025,-0.5048756,94.0,0.128962472,1225.0
14:6:46,11,41.5131378,36.1186333,-0.043,-0.509815037,95.0,0.7264161,1176.0
14:6:47,11,41.5131378,36.1186333,-0.009,-0.565109551,95.0,1.71800482,1138.0
14:6:48,11,41.5131378,36.1186333,0.036,-0.5763155,95.0,0.9523063,1077.0
14:6:49,11,41.5131378,36.11863,0.046,-0.573146641,96.0,2.28637028,1010.0
14:6:49,11,41.5131378,36.11863,0.078,-0.6105465,96.0,2.46534085,951.0
14:6:51,11,41.5131378,36.11863,0.096,-0.641217351,96.0,1.6883471,-13.0
14:6:51,11,41.51314,36.11863,0.047,-0.656217,95.0,1.622302,-79.0
14:6:52,11,41.5131454,36.11863,0.004,-0.670320749,96.0,1.53938735,-193.0
14:6:53,11,41.5131454,36.11863,0.017,-0.7016423,96.0,1.52866256,666.0
14:6:55,11,41.5131569,36.1186371,-0.004,-0.784014642,96.0,1.45195377,808.0
14:6:56,11,41.5131645,36.1186371,-0.026,-0.82253623,96.0,1.60853744,731.0
14:6:57,11,41.5131721,36.11864,-0.091,-0.7978342,96.0,1.11441672,655.0
14:6:58,11,41.5131721,36.11864,-0.119,-0.7932214,96.0,1.56541348,685.0
14:6:59,11,41.513176,36.1186447,-0.131,-0.786179662,96.0,1.43313038,608.0
14:7:0,11,41.51318,36.1186447,-0.128,-0.7635697,96.0,1.73783553,544.0
14:7:1,11,41.5131836,36.1186447,-0.122,-0.7498573,96.0,1.62038517,472.0
14:7:2,11,41.5131836,36.11865,-0.08,-0.752229035,96.0,2.00149536,505.0
14:7:3,11,41.5131836,36.11865,-0.035,-0.7194037,96.0,2.195722,437.0
14:7:4,11,41.5131836,36.11865,0.014,-0.717207134,96.0,1.93182278,365.0
14:7:5,11,41.5131836,36.11865,0.06,-0.7040114,96.0,2.38888121,399.0
14:7:6,11,41.5131836,36.11865,0.092,-0.639456034,96.0,2.69469833,338.0
14:7:7,11,41.5131836,36.11865,0.179,-0.584821939,96.0,2.311659,210.0
14:7:8,11,41.5131836,36.11865,0.27,-0.6015617,96.0,2.076845,313.0
14:7:9,11,41.51318,36.1186523,0.413,-0.7224039,96.0,2.36902976,1173.0
14:7:10,11,41.51318,36.1186523,0.442,-0.695168257,96.0,1.97028077,1121.0
14:7:11,11,41.5131836,36.1186523,0.36,-0.675547361,96.0,2.09976935,1061.0
14:7:12,11,41.5131874,36.11865,0.289,-0.6384405,96.0,2.26441956,1005.0
14:7:13,11,41.5131874,36.1186523,0.264,-0.6391211,96.0,1.69846022,952.0
14:7:14,11,41.51319,36.1186523,0.269,-0.690611243,96.0,1.73636711,994.0
14:7:14,11,41.51319,36.1186562,0.327,-0.698439658,96.0,1.94717813,929.0
14:7:15,11,41.51319,36.1186562,0.374,-0.6538585,96.0,1.66219282,855.0
14:7:16,11,41.513195,36.1186562,0.356,-0.6541432,96.0,1.76244009,782.0
14:7:17,11,41.5132,36.1186562,0.301,-0.6537452,96.0,1.77431858,704.0
14:7:18,11,41.5132,36.1186562,0.237,-0.680270135,96.0,1.64885283,648.0
14:7:19,11,41.5132027,36.1186562,0.142,-0.6696611,96.0,1.484069,683.0
14:7:20,11,41.5132027,36.1186562,0.124,-0.6664788,96.0,1.73212564,616.0
14:7:21,11,41.5132027,36.1186562,0.112,-0.674224555,96.0,1.48991776,558.0
14:7:22,11,41.5132027,36.1186562,0.133,-0.6900748,96.0,1.915129,425.0
14:7:23,11,41.5132,36.1186562,0.135,-0.686125457,96.0,2.02214,1391.0
14:7:24,11,41.5132,36.1186562,0.17,-0.66055274,96.0,1.50809669,1337.0
14:7:25,11,41.5132027,36.11866,0.164,-0.7359683,96.0,1.381279,1281.0
14:7:26,11,41.5132065,36.1186638,0.034,-0.83322674,96.0,1.43727851,1221.0
14:7:27,11,41.5132065,36.1186638,-0.07,-0.8104867,96.0,1.48060644,1151.0
