timestamp,takim_numarasi,iha_enlem,iha_boylam,iha_irtifa,iha_dikilme,iha_yonelme,iha_yatis,zaman_farki
11:34:25,15,41.5134239,36.1185265,-4.7,-3.0,-167.0,0.0,10892.0
11:34:26,15,41.51342,36.11853,-4.7,-3.0,-167.0,0.0,722.0
11:34:27,15,41.51342,36.11853,-4.67,-3.0,-167.0,0.0,717.0
11:34:27,15,41.51342,36.11853,-4.74,-3.0,-167.0,0.0,269.0
11:34:28,15,41.51342,36.11853,-4.78,-3.0,-167.0,0.0,319.0
11:34:29,15,41.51342,36.11853,-4.78,-3.0,-167.0,0.0,505.0
11:34:30,15,41.51342,36.11853,-4.8,-3.0,-167.0,0.0,383.0
11:34:31,15,41.51342,36.11853,-4.74,-3.0,-167.0,0.0,241.0
11:34:32,15,41.51342,36.11853,-4.74,-3.0,-167.0,0.0,706.0
11:34:33,15,41.51342,36.11853,-4.71,-3.0,-167.0,0.0,431.0
11:34:34,15,41.51342,36.11853,-4.71,-3.0,-167.0,0.0,325.0
11:34:35,15,41.51342,36.11853,-4.68,-3.0,-167.0,0.0,638.0
11:34:36,15,41.51342,36.11853,-4.68,-3.0,-167.0,0.0,585.0
11:34:37,15,41.51342,36.11853,-4.68,-3.0,-167.0,0.0,870.0
11:34:38,15,41.51342,36.11853,-4.63,-3.0,-167.0,0.0,807.0
11:34:39,15,41.51342,36.11853,-4.63,-3.0,-167.0,0.0,347.0
11:34:40,15,41.5134239,36.11853,-4.58,-3.0,-167.0,0.0,655.0
11:34:41,15,41.5134239,36.11853,-4.58,-3.0,-167.0,0.0,326.0
11:34:42,15,41.5134239,36.11853,-4.59,-3.0,-167.0,0.0,221.0
11:34:43,15,41.5134239,36.11853,-4.59,-3.0,-167.0,0.0,269.0
11:34:44,15,41.5134239,36.11853,-4.59,-3.0,-167.0,0.0,447.0
11:34:45,15,41.5134239,36.11853,-4.56,-3.0,-167.0,0.0,575.0
11:34:46,15,41.5134239,36.11853,-4.55,-3.0,-167.0,0.0,614.0
11:34:46,15,41.5134239,36.11853,-4.55,-3.0,-167.0,0.0,649.0
11:34:47,15,41.5134277,36.11853,-4.52,-3.0,-167.0,0.0,659.0
11:34:48,15,41.5134277,36.11853,-4.55,-3.0,-167.0,0.0,246.0
11:34:49,15,41.5134277,36.11853,-4.57,-3.0,-167.0,0.0,535.0
11:34:50,15,41.5134277,36.11853,-4.59,-3.0,-167.0,0.0,765.0
11:34:51,15,41.5134277,36.11853,-4.6,-3.0,-167.0,0.0,378.0
11:34:52,15,41.5134277,36.11853,-4.6,-3.0,-167.0,0.0,656.0
11:34:53,15,41.5134277,36.11853,-4.6,-3.0,-167.0,0.0,634.0
11:34:54,15,41.5134277,36.11853,-4.6,-3.0,-167.0,0.0,588.0
11:34:55,15,41.5134277,36.11853,-4.6,-3.0,-167.0,0.0,468.0
11:34:56,15,41.5134277,36.11853,-4.6,-3.0,-167.0,0.0,263.0
11:34:57,15,41.5134277,36.11853,-4.63,-3.0,-167.0,0.0,356.0
11:34:58,15,41.5134277,36.11853,-4.63,-3.0,-167.0,0.0,357.0
11:34:59,15,41.5134277,36.11853,-4.64,-3.0,-167.0,0.0,353.0
11:35:0,15,41.5134277,36.11853,-4.65,-3.0,-167.0,0.0,255.0
11:35:1,15,41.5134277,36.11853,-4.65,-3.0,-167.0,0.0,740.0
11:35:2,15,41.5134277,36.11853,-4.64,-3.0,-167.0,0.0,302.0
11:35:3,15,41.51343,36.11853,-4.65,-3.0,-167.0,0.0,801.0
11:35:3,15,41.51343,36.11853,-4.68,-3.0,-167.0,0.0,621.0
11:35:4,15,41.51343,36.11853,-4.76,-3.0,-167.0,0.0,239.0
11:35:5,15,41.51343,36.11853,-4.77,-3.0,-167.0,0.0,246.0
