timestamp,takim_numarasi,iha_enlem,iha_boylam,iha_irtifa,iha_dikilme,iha_yonelme,iha_yatis,zaman_farki
14:21:19,22,41.5114,36.1190033,84.721,-8.509398,32.0366936,14.2733507,14430.0
14:21:20,22,41.51183,36.12032,68.347,-5.225842,144.727158,10.2445517,-33.0
14:21:21,22,41.51183,36.12032,68.347,-5.225842,144.727158,10.2445517,881.0
14:21:22,22,41.5117226,36.1203537,68.583,-5.022476,148.298889,4.015339,564.0
14:21:23,22,41.51158,36.1203957,69.012,-5.91180468,151.5164,2.11233258,292.0
14:21:24,22,41.51148,36.1204262,69.385,-6.455023,150.477386,2.16762376,210.0
14:21:25,22,41.51148,36.1204262,69.385,-6.455023,150.477386,2.16762376,1121.0
14:21:26,22,41.51137,36.12046,69.222,-5.830681,149.591064,0.932500839,1039.0
14:21:27,22,41.5112724,36.1204948,69.049,-5.258993,147.434326,1.09789872,955.0
14:21:27,22,41.51112,36.1205521,68.864,-5.4678545,147.527237,1.388526,886.0
14:21:28,22,41.511013,36.1205864,68.564,-4.55849171,156.521011,26.6719646,308.0
14:21:29,22,41.511013,36.1205864,68.564,-4.55849171,156.521011,26.6719646,1223.0
14:21:30,22,41.51089,36.12058,68.248,-2.831926,177.6284,23.7369385,1145.0
14:21:31,22,41.5107,36.1204834,68.945,-2.70077348,-170.849838,14.0403442,666.0
14:21:32,22,41.5105743,36.1203957,69.267,-5.11493874,-166.018738,3.52008128,495.0
14:21:33,22,41.5103874,36.1202545,69.406,-6.12123251,-168.7652,-15.3242912,25.0
14:21:35,22,41.5102577,36.1201973,69.655,-4.1751523,-178.450134,22.5299435,545.0
14:21:36,22,41.51012,36.1201134,70.566,3.6846838,-141.984177,53.4011841,1276.0
14:21:37,22,41.5099831,36.11975,75.803,10.3773918,-101.107246,56.815,696.0
14:21:38,22,41.5100365,36.1194763,79.499,8.008627,-52.3514175,58.62372,521.0
14:21:39,22,41.5100975,36.11937,80.809,2.6634202,-7.74706936,41.40003,973.0
14:21:40,22,41.5100975,36.11937,80.809,2.6634202,-7.74706936,41.40003,1892.0
14:21:41,22,41.5104179,36.1191978,83.346,-4.598023,11.3531733,9.248491,1100.0
14:21:42,22,41.5105476,36.1191635,82.388,-10.1530313,10.2090712,-11.72691,531.0
