timestamp,takim_numarasi,iha_enlem,iha_boylam,iha_irtifa,iha_dikilme,iha_yonelme,iha_yatis,zaman_farki
8:44:2,3,41.5131,36.1188,-4.46,5.728,-69.5731,-7.1524,1839.0
8:44:3,3,41.5131,36.1188,-4.45,5.7183,-69.569,-7.1209,1798.0
8:44:4,3,41.5131,36.1188,-4.44,5.7256,-69.563,-7.1457,1783.0
8:44:4,3,41.5131,36.1188,-4.43,5.7343,-69.5532,-7.1714,1610.0
8:44:5,3,41.5131,36.1188,-4.49,5.74,-69.5489,-7.1845,1578.0
8:44:6,3,41.5131,36.1188,-4.47,5.7497,-69.5629,-7.1431,1578.0
8:44:7,3,41.5131,36.1188,-4.49,5.7391,-69.5597,-7.1317,1518.0
8:44:8,3,41.5131,36.1188,-4.48,5.7432,-69.5719,-7.1128,1477.0
8:44:9,3,41.5131,36.1188,-4.48,5.7303,-69.5802,-7.0716,1381.0
8:44:10,3,41.5131,36.1188,-4.49,5.7427,-69.5829,-7.0576,1280.0
8:44:11,3,41.5131,36.1188,-4.64,5.7428,-69.5891,-7.0655,1239.0
8:44:12,3,41.5131,36.1188,-4.6,5.7443,-69.5905,-7.1121,1106.0
8:44:13,3,41.5131,36.1188,-4.58,5.7601,-69.5777,-7.1347,1076.0
8:44:14,3,41.5131,36.1188,-4.56,5.7525,-69.5605,-7.1828,1051.0
8:44:15,3,41.5131,36.1188,-4.54,5.7479,-69.571,-7.1698,1054.0
8:44:16,3,41.5131,36.1188,-4.52,5.7436,-69.5734,-7.1623,919.0
8:44:17,3,41.5131,36.1188,-4.72,5.7251,-69.565,-7.2064,930.0
8:44:18,3,41.5131,36.1188,-4.72,5.7251,-69.565,-7.2064,1860.0
8:44:19,3,41.5131,36.1188,-4.77,5.715,-69.5738,-7.1795,1755.0
8:44:21,3,41.5131,36.1188,-4.87,5.7219,-68.7956,1.058,1753.0
8:44:22,3,41.5131,36.1188,-4.92,5.697,-68.7027,1.8454,1675.0
8:44:23,3,41.5131,36.1188,-4.92,5.7025,-68.6624,1.9766,1637.0
8:44:23,3,41.5131,36.1188,-4.87,5.6848,-68.606,1.9479,1610.0
8:44:24,3,41.5131,36.1188,-4.87,5.7028,-68.5805,2.1348,1405.0
8:44:25,3,41.5131,36.1188,-4.88,5.2337,-68.5135,3.2019,1383.0
8:44:26,3,41.5131,36.1188,-4.86,2.7856,-68.8857,2.9668,1412.0
8:44:27,3,41.5131,36.1188,-4.63,-0.0211,-68.3286,-1.1776,1304.0
8:44:28,3,41.5131,36.1188,-3.54,15.8046,-66.0793,-3.1702,1174.0
8:44:29,3,41.5131,36.1188,-3.39,15.0082,-68.1802,-5.5573,1255.0
8:44:30,3,41.5131,36.1188,-3.4,11.6421,-70.5811,-6.0857,1418.0
8:44:31,3,41.5131,36.1188,-3.44,11.6576,-77.098,8.2066,1396.0
8:44:32,3,41.5131,36.1188,-3.46,9.0503,-67.4843,13.1204,1336.0
8:44:33,3,41.5131,36.1188,-4.04,2.9499,-66.8317,0.4858,1223.0
8:44:34,3,41.5131,36.1188,-4.49,-0.9296,-69.7966,-10.7018,1272.0
8:44:35,3,41.5131,36.1188,-4.6,-3.1107,-71.0156,-0.997,1161.0
8:44:36,3,41.5131,36.1188,-4.64,1.6931,-72.1178,1.8189,1014.0
8:44:37,3,41.5131,36.1188,-4.54,5.5801,-71.8168,2.0581,1086.0
8:44:38,3,41.5131,36.1188,-4.49,5.5418,-71.8697,2.1972,959.0
8:44:39,3,41.5131,36.1188,-4.48,5.5471,-71.942,2.1329,922.0
8:44:40,3,41.5131,36.1188,-4.48,5.5312,-72.0053,2.1728,910.0
8:44:41,3,41.5131,36.1188,-4.48,5.5312,-72.0053,2.1728,1834.0
8:44:42,3,41.5131,36.1188,-4.49,5.5431,-72.0843,2.0751,1716.0
8:44:43,3,41.5131,36.1188,-4.51,5.5461,-72.1617,2.058,1669.0
8:44:43,3,41.5131,36.1188,-4.54,5.5889,-72.2386,2.2361,1532.0
8:44:44,3,41.5131,36.1188,-3.85,12.6994,-74.4001,6.4009,1550.0
