timestamp,takim_numarasi,iha_enlem,iha_boylam,iha_irtifa,iha_dikilme,iha_yonelme,iha_yatis,zaman_farki
14:20:41,22,41.5115051,36.1204224,68.955,-5.236643,150.85463,1.0079366,1053.0
14:20:42,22,41.5113678,36.12047,69.042,-5.014654,150.32016,0.306040585,610.0
14:20:43,22,41.5112534,36.1205063,69.53,-4.50766563,147.785034,3.54732156,450.0
14:20:43,22,41.51109,36.1205635,69.964,-7.13929939,152.220108,10.6052589,134.0
14:20:44,22,41.51109,36.1205635,69.964,-7.13929939,152.220108,10.6052589,1062.0
14:20:47,22,41.5108452,36.1205635,69.946,-4.69334936,-179.135468,20.1053181,907.0
14:20:48,22,41.5106544,36.1204529,71.557,-5.609189,-169.077469,11.1758862,422.0
14:20:48,22,41.51054,36.12036,71.862,-9.467125,-167.416885,1.26403308,337.0
14:20:49,22,41.51036,36.12024,70.023,-8.642086,-175.732147,-14.4960165,260.0
14:20:50,22,41.51036,36.12024,70.023,-8.642086,-175.732147,-14.4960165,1180.0
14:20:51,22,41.51023,36.1201935,69.311,-4.1580596,179.862411,33.1801643,710.0
14:20:52,22,41.51009,36.1200943,69.919,3.62596226,-143.923767,52.505764,611.0
14:20:53,22,41.5099869,36.1197,75.742,9.012918,-91.18397,56.640255,545.0
14:20:54,22,41.5099869,36.1197,75.742,9.012918,-91.18397,56.640255,1458.0
14:20:55,22,41.5100555,36.119442,79.82,6.434012,-42.249485,58.0894,875.0
14:20:56,22,41.5101967,36.1192856,82.414,1.1897943,-0.7147544,35.42172,898.0
14:20:57,22,41.5104065,36.1192131,84.013,-6.700311,13.1382065,4.9163847,314.0
14:20:58,22,41.5105324,36.1191864,83.514,-11.8398542,11.877058,-9.387092,242.0
14:20:59,22,41.5105324,36.1191864,83.514,-11.8398542,11.877058,-9.387092,1160.0
14:21:0,22,41.5107269,36.1191025,80.904,-10.4522257,-1.96557879,-20.245142,1098.0
14:21:1,22,41.5108566,36.1190033,80.629,-0.6763897,-11.6139545,25.9111824,520.0
14:21:2,22,41.510994,36.1189346,81.859,0.8246528,8.205496,33.2161446,438.0
14:21:2,22,41.5111275,36.11894,84.047,1.6181469,26.1144829,14.4268894,354.0
14:21:3,22,41.5111275,36.11894,84.047,1.6181469,26.1144829,14.4268894,1371.0
14:21:4,22,41.51129,36.1189728,85.584,-6.6991353,32.61727,7.54152155,1290.0
14:21:5,22,41.5114,36.1190033,84.721,-8.509398,32.0366936,14.2733507,704.0
14:21:6,22,41.5114,36.1190033,84.721,-8.509398,32.0366936,14.2733507,1726.0
14:21:7,22,41.5114,36.1190033,84.721,-8.509398,32.0366936,14.2733507,2641.0
14:21:8,22,41.5114,36.1190033,84.721,-8.509398,32.0366936,14.2733507,3567.0
14:21:9,22,41.5114,36.1190033,84.721,-8.509398,32.0366936,14.2733507,4501.0
14:21:10,22,41.5114,36.1190033,84.721,-8.509398,32.0366936,14.2733507,5623.0
14:21:11,22,41.5114,36.1190033,84.721,-8.509398,32.0366936,14.2733507,6445.0
14:21:12,22,41.5114,36.1190033,84.721,-8.509398,32.0366936,14.2733507,7378.0
14:21:13,22,41.5114,36.1190033,84.721,-8.509398,32.0366936,14.2733507,8406.0
14:21:14,22,41.5114,36.1190033,84.721,-8.509398,32.0366936,14.2733507,9430.0
14:21:15,22,41.5114,36.1190033,84.721,-8.509398,32.0366936,14.2733507,10454.0
14:21:16,22,41.5114,36.1190033,84.721,-8.509398,32.0366936,14.2733507,11473.0
14:21:17,22,41.5114,36.1190033,84.721,-8.509398,32.0366936,14.2733507,12295.0
14:21:18,22,41.5114,36.1190033,84.721,-8.509398,32.0366936,14.2733507,13412.0
